"","germplasm","predicted.value","std.error","status","trait"
"366","MI20R0210",85.1052467735776,4.94151045903985,"Estimable","grain_yield"
"367","MI20W0120",82.9388794343028,4.94291508537553,"Estimable","grain_yield"
"368","MI21W0040",89.9195699973428,4.93587938594569,"Estimable","grain_yield"
"369","MI22R033",84.8419715712587,4.95015870478918,"Estimable","grain_yield"
"370","MI22R057",87.6280804049014,4.94834385999904,"Estimable","grain_yield"
"371","MI22R109",85.6662200165559,4.95112809276722,"Estimable","grain_yield"
"372","MI22R115",86.3245589200522,4.95009960750261,"Estimable","grain_yield"
"373","MI22R142",85.5747422194002,4.9396252048754,"Estimable","grain_yield"
"374","MI22W191",82.8093203151057,4.94499757326053,"Estimable","grain_yield"
"375","MI22W196",82.7229768172565,4.94000015795858,"Estimable","grain_yield"
"376","MI22W213",91.512152329059,4.93793694105397,"Estimable","grain_yield"
"377","NY11014-9-25-1319",81.5481595180895,5.01520168623491,"Estimable","grain_yield"
"378","NY12006-2-1-7",80.6680558093384,5.01371496211471,"Estimable","grain_yield"
"379","NY12007-2-4-13-1381",80.3420236431349,5.0199610307134,"Estimable","grain_yield"
"380","NY12300-1-6-07-1436",79.0016303582524,5.02996708329208,"Estimable","grain_yield"
"381","NY12302-2-14-01-1441",74.5818881412518,4.88465359769542,"Estimable","grain_yield"
"382","NY12302-2-14-08-1442",81.6226714808182,5.01590301679152,"Estimable","grain_yield"
"383","NY12308-1-18-09-1449",78.9162446937096,5.00921466144572,"Estimable","grain_yield"
"384","NY12311-1-30-10-1452",80.1383312396371,4.88848550394555,"Estimable","grain_yield"
"385","NY12325-1-10-12-1476",78.5742410845431,4.89120896515288,"Estimable","grain_yield"
"386","NY12325-1-10-18-1477",82.3059519403121,4.88603446125028,"Estimable","grain_yield"
"387","NY12351-1-14-20-1484",83.2333422442612,4.88808103952314,"Estimable","grain_yield"
"388","NY12397-1-4-13",80.7837063940569,4.88841355680873,"Estimable","grain_yield"
"389","NY12398-2-16-07-03W-1580",73.564538329192,4.88426996576949,"Estimable","grain_yield"
"390","NY12428-1-12-01-01-1765",81.7432458415775,4.94258906022801,"Estimable","grain_yield"
"391","NY12457-1-8-02",72.9799546759644,4.88618515544201,"Estimable","grain_yield"
"392","NY12508-1-7-15-1536",78.9671312911351,4.88610008810503,"Estimable","grain_yield"
"393","NY12512-1-6-05-1542",75.306016668127,4.88541841146644,"Estimable","grain_yield"
"394","NY12512-1-6-17-1544",75.0243528764658,4.93177617586625,"Estimable","grain_yield"
"395","NY15116-01-06-01-1804",80.7944291522272,5.0335466199617,"Estimable","grain_yield"
"396","NY15141-01-02-01-1830",76.6880893519191,4.93845225625661,"Estimable","grain_yield"
"397","NY15148-01-01-10-1860",79.3416379176385,4.94651002906209,"Estimable","grain_yield"
"398","NY15150-01-01-12-1870",83.1144681577718,4.88653616456678,"Estimable","grain_yield"
"399","NY15158-01-01-10-1873",85.282081837394,4.88832157780818,"Estimable","grain_yield"
"400","NY15158-01-01-11-1874",78.7815051784135,4.93435982542488,"Estimable","grain_yield"
"401","NY16058-01-06-1900",79.3493771235522,4.94382628366794,"Estimable","grain_yield"
"402","NY16068-01-11-1909",80.1572315370373,4.94113223347027,"Estimable","grain_yield"
"403","NY99056-161-O",69.4165714020988,4.89036681811773,"Estimable","grain_yield"
"404","OH13-88-61",85.0297030277508,4.9092207626719,"Estimable","grain_yield"
"405","OH15-191-52",90.5052923881052,4.88164890342053,"Estimable","grain_yield"
"406","OH18*104-99",77.7782216553311,5.01654540182042,"Estimable","grain_yield"
"407","OH18*105-13",74.9220963483237,5.00963445865072,"Estimable","grain_yield"
"408","OH18-46-89",85.2476160917507,5.01940689423741,"Estimable","grain_yield"
"409","OH18*48-106",85.4477907167828,5.12766373809505,"Estimable","grain_yield"
"410","OH18-65-13",82.6448959263416,5.01653816745464,"Estimable","grain_yield"
"411","OH18-65-54",85.2041298219069,4.87596678436327,"Estimable","grain_yield"
"412","OH18-78-33",84.3400292933536,4.8845983820889,"Estimable","grain_yield"
"413","OH19*101-1",77.8564786155034,5.01916809046654,"Estimable","grain_yield"
"414","OH19*102-76",88.7421349483925,4.8813069677769,"Estimable","grain_yield"
"415","OH19*103-77",77.7428095536482,4.99208176305052,"Estimable","grain_yield"
"416","OH19-129-17",84.5740596664985,5.02227123895407,"Estimable","grain_yield"
"417","OH19-135-38",82.1578951084814,5.00967075727674,"Estimable","grain_yield"
"418","OH19*138-14",81.1227781084574,5.04322213631348,"Estimable","grain_yield"
"419","OH19-145-14",81.6036542316407,4.90824984991171,"Estimable","grain_yield"
"420","OH19-161-70",83.2537124396281,4.88692859307437,"Estimable","grain_yield"
"421","OH19-167-5",88.6568575267391,4.87763884727861,"Estimable","grain_yield"
"422","OH19-46-83",81.0484536222091,5.00048044909436,"Estimable","grain_yield"
"423","OH19-62-43",77.4247177709981,5.03088734461156,"Estimable","grain_yield"
"424","OH19-71-5",84.834405330074,5.00890299224835,"Estimable","grain_yield"
"425","OH20-110-17",78.1460364720823,5.13746159100599,"Estimable","grain_yield"
"426","OH20-1-110",80.521730140153,5.14982845624344,"Estimable","grain_yield"
"427","OH20-1-12",80.8869769814425,4.9188618128796,"Estimable","grain_yield"
"428","OH20*13-104",80.9811341280831,4.93677593730632,"Estimable","grain_yield"
"429","OH20-16-18",79.8057765471664,5.13831506529118,"Estimable","grain_yield"
"430","OH20-16-3",79.4746480413941,4.94938964197716,"Estimable","grain_yield"
"431","OH20-17-110",81.7955990093692,4.90139314132077,"Estimable","grain_yield"
"432","OH20-17-3",85.8740439693724,4.90114735114268,"Estimable","grain_yield"
"433","OH20-17-42",83.4952709996431,4.90463870423076,"Estimable","grain_yield"
"434","OH20-17-66",81.2501874912137,4.90304442771456,"Estimable","grain_yield"
"435","OH20-18-51",84.3533773778031,5.16200647127933,"Estimable","grain_yield"
"436","OH20-1-98",78.98692130648,5.14142096721031,"Estimable","grain_yield"
"437","OH20-21-15",85.4802827014143,5.10999752530361,"Estimable","grain_yield"
"438","OH20-22-43",80.67818469273,5.13580768912899,"Estimable","grain_yield"
"439","OH20-22-66",84.2310367731823,5.15020843145855,"Estimable","grain_yield"
"440","OH20-23-86",82.1166527191395,5.13050560448614,"Estimable","grain_yield"
"441","OH20*24-51",81.9104761332822,4.94672939651623,"Estimable","grain_yield"
"442","OH20*28-21",78.4526736782117,5.20866583139305,"Estimable","grain_yield"
"443","OH20-3-5",77.4992008245627,5.20974150334377,"Estimable","grain_yield"
"444","OH20-36-108",80.7762374292391,4.95015032324088,"Estimable","grain_yield"
"445","OH20-36-80",85.6032060664599,5.14749234133112,"Estimable","grain_yield"
"446","OH20*44-72",85.0225019515261,4.90096580737423,"Estimable","grain_yield"
"447","OH20*46-96",77.9761987470591,5.15496017908938,"Estimable","grain_yield"
"448","OH20*4-84",83.1435346620658,4.91056053063279,"Estimable","grain_yield"
"449","OH20*49-18",73.5110912870271,5.17016026560687,"Estimable","grain_yield"
"450","OH20-8-108",80.076295755266,4.90034555517955,"Estimable","grain_yield"
"451","OH20-8-28",80.9021356536246,5.13532851002212,"Estimable","grain_yield"
"452","OH20*92-110",79.4149504607676,5.15702663732941,"Estimable","grain_yield"
"453","OH20*92-43",78.6930129996781,5.1394691459467,"Estimable","grain_yield"
"454","OH20-94-25",77.2522799217139,5.16197083691523,"Estimable","grain_yield"
"455","OH20-96-116",87.9768778118183,4.91089206121274,"Estimable","grain_yield"
"456","OH20-96-99",86.6564412245101,4.94387179008657,"Estimable","grain_yield"
"457","OH20-98-32",86.1108286820351,4.9460363164581,"Estimable","grain_yield"
"458","OH21-111-85",85.4181541580349,5.01288647222384,"Estimable","grain_yield"
"459","OH21*111-93",87.1333047814237,5.01282884709784,"Estimable","grain_yield"
"460","OH21-112-104",86.3292561979396,5.01833901141034,"Estimable","grain_yield"
"461","OH21-115-96",85.8834469138872,5.00048521268179,"Estimable","grain_yield"
"462","OH21-116-41",82.9529923908943,5.01640844102517,"Estimable","grain_yield"
"463","OH21-116-81",79.6732428527693,5.00665203943941,"Estimable","grain_yield"
"464","OH21-117-101",91.037756866748,5.00985789692834,"Estimable","grain_yield"
"465","OH21*117-102",86.7355059776481,5.00670569648148,"Estimable","grain_yield"
"466","OH21-117-111",88.4949848401578,5.0295161577704,"Estimable","grain_yield"
"467","OH21-117-72",84.1098585786847,5.01505049438209,"Estimable","grain_yield"
"468","OH21*117-94",94.7779424101839,5.00478994404081,"Estimable","grain_yield"
"469","OH21*118-15",87.7970600152481,5.01928839823221,"Estimable","grain_yield"
"470","OH21*118-41",84.4967354733006,5.0172267742211,"Estimable","grain_yield"
"471","OH21*118-45",84.0929790898731,5.02056923132385,"Estimable","grain_yield"
"472","OH21-1-20",83.6167286012176,5.00844386897329,"Estimable","grain_yield"
"473","OH21-15-27",79.7027935156785,5.02424883894562,"Estimable","grain_yield"
"474","OH21-15-73",86.6284663031974,5.02656034885203,"Estimable","grain_yield"
"475","OH21-2-32",84.9001973394391,5.01478662878997,"Estimable","grain_yield"
"476","OH21-2-74",89.0465658284347,5.01962798167488,"Estimable","grain_yield"
"477","OH21*4-97",82.9969024570906,5.0227113276442,"Estimable","grain_yield"
"478","OH21-5-47",83.7867879798941,5.01242398917773,"Estimable","grain_yield"
"479","OH21-8-3",89.0503941417738,5.0276005997989,"Estimable","grain_yield"
"480","OH21*88-10",79.1067617975421,5.02088524872262,"Estimable","grain_yield"
"481","OH21-90-2",83.6197534844823,5.0084990413486,"Estimable","grain_yield"
"482","OH21-91-33",84.0539226297823,5.01267854662317,"Estimable","grain_yield"
"483","OH21-91-64",87.8068832121637,5.00878080584313,"Estimable","grain_yield"
"484","OH21-92-54",89.6701741850935,5.01474184799435,"Estimable","grain_yield"
"485","OH21*96-47",85.5000001521483,5.00585377756717,"Estimable","grain_yield"
"486","P2136",76.5715497690522,4.94778650143246,"Estimable","grain_yield"
"487","SC13S26",82.5249397854221,4.88110066322633,"Estimable","grain_yield"
"488","X14-1006-98-19-1",86.3647125579093,5.01170800710188,"Estimable","grain_yield"
"489","X14-1008-92-13-3",83.5876352666614,5.0384609543409,"Estimable","grain_yield"
"490","X14-1027-131-19-5",82.1633833672112,5.0306755516165,"Estimable","grain_yield"
"491","X14-1031-103-4-1",83.7811817063616,5.03787240289847,"Estimable","grain_yield"
"492","X14-1031-104-7-3",81.8697004634364,5.03745133051129,"Estimable","grain_yield"
"493","X14-1107-95-18-5",83.7921778331521,5.0271504975495,"Estimable","grain_yield"
"494","X14-1107-95-19-5",81.793716217043,5.03721159405717,"Estimable","grain_yield"
"495","X14-1110-80-12-1",81.3613502967779,5.04474685737466,"Estimable","grain_yield"
"496","X14-1147-137-4-1",80.9147773941789,5.03818333412212,"Estimable","grain_yield"
"497","X14-1147-158-14-5",79.8315506531305,5.03710078955099,"Estimable","grain_yield"
"498","X14-1205-147-13-5",82.0706683131884,5.02208394950864,"Estimable","grain_yield"
"499","X14-1205-147-16-1",81.9795678190653,5.03739141617584,"Estimable","grain_yield"
"500","X14-1206-52-2-1",81.391279386987,5.03511581274867,"Estimable","grain_yield"
"501","X14-1209-140-12-1",79.0708299859126,5.03683482638301,"Estimable","grain_yield"
"502","X14-1209-141-18-3",81.571540519755,5.04781129382309,"Estimable","grain_yield"
"503","X14-1217-49-11-1",80.6146790117332,5.0343669558111,"Estimable","grain_yield"
"504","X14-1305-15-7-3",80.7035394525688,5.15468244895647,"Estimable","grain_yield"
"505","X15-1004-24-1-1-7",88.4013625731906,5.17123528898962,"Estimable","grain_yield"
"506","X15-1004-24-4-5-1",86.2058169281105,4.93907865087279,"Estimable","grain_yield"
"507","X15-1004-24-6-3-7",80.6508793148133,4.95798761038372,"Estimable","grain_yield"
"508","X15-1071-40-17-5-8",81.7496134710295,4.95658301674585,"Estimable","grain_yield"
"509","X15-1073-34-20-5-7",75.5112746770525,5.1526416453387,"Estimable","grain_yield"
"510","X15-1073-35-7-1-1",70.790308874681,5.14285167501243,"Estimable","grain_yield"
"511","X15-1073-36-20-3-4",74.1339297845723,5.13948125736146,"Estimable","grain_yield"
"512","X15-1073-37-1-1-1",80.3244500353327,5.13788250815362,"Estimable","grain_yield"
"513","X15-1079-130-7-5",77.8221802875174,5.03334977543474,"Estimable","grain_yield"
"514","X15-1085-56-15-3-10",76.709472555124,5.15636675434623,"Estimable","grain_yield"
"515","X15-1085-56-15-3-11",80.2619318331758,5.14809435393426,"Estimable","grain_yield"
"516","X15-1085-56-15-3-2",87.0117989163889,4.9441917894785,"Estimable","grain_yield"
"517","X15-1085-56-15-3-8",82.2128874071628,5.15962418992913,"Estimable","grain_yield"
"518","X15-1085-57-3-5-13",80.1462154071975,5.15432065189556,"Estimable","grain_yield"
"519","X15-1085-57-9-3-6",82.0027926282996,4.94668270083425,"Estimable","grain_yield"
"520","X15-1091-49-2-3",80.231954419012,5.03229688066844,"Estimable","grain_yield"
"521","X15-1091-98-18-3",83.2457862993317,5.03651504681269,"Estimable","grain_yield"
"522","X15-1118-27-1-3",79.0784977807737,5.02652961955799,"Estimable","grain_yield"
"523","X15-1141-51-12-5-11",65.057778577821,4.94246477522828,"Estimable","grain_yield"
"524","X15-1141-5-20-1-4",75.3003284564307,5.18917702764218,"Estimable","grain_yield"
"525","X15-1141-53-1-5-10",82.1612425242486,5.17986461685595,"Estimable","grain_yield"
"526","X15-1141-53-2-5-2",81.0921226094495,4.90326112506792,"Estimable","grain_yield"
"527","X15-1143-59-3-1-4",81.6387730984147,4.95027149208504,"Estimable","grain_yield"
"528","X16-1002-4-11-1-7",77.2930107116012,4.94923288498261,"Estimable","grain_yield"
"529","X16-1002-4-3-3-1",85.5499561285781,4.91086755886317,"Estimable","grain_yield"
"530","X16-1007-30-19-5-1",78.9092109268637,5.16324815172817,"Estimable","grain_yield"
"531","X16-1008-42-10-3-1",77.9098204061873,5.18521288302655,"Estimable","grain_yield"
"532","X16-1016-35-3-1-1",81.0076584830886,5.16853124608555,"Estimable","grain_yield"
"533","X16-1016-36-11-3-1",79.9346998398604,5.1661628949226,"Estimable","grain_yield"
"534","X16-1021-131-19-1-1",82.9996021471193,5.19554226611476,"Estimable","grain_yield"
"535","X16-1021-131-2-5-8",80.3915747909304,4.94332776379193,"Estimable","grain_yield"
"536","X16-1021-13-13-3-5",85.145906826677,4.94515972427551,"Estimable","grain_yield"
"537","X16-1021-13-17-5-10",80.2846395306032,5.15741490208999,"Estimable","grain_yield"
"538","X16-1021-84-20-3-1",86.3440807749889,4.94564895217927,"Estimable","grain_yield"
"539","X16-1021-84-8-5-1",80.3889793547831,5.17702471670323,"Estimable","grain_yield"
"540","X16-1022-82-2-3-1",80.8713827448211,4.94157607192742,"Estimable","grain_yield"
"541","X16-1023-25-11-1-1",81.3034975521989,5.15628433084398,"Estimable","grain_yield"
"542","X16-1023-26-15-1-6",82.8406751381603,5.15924942081287,"Estimable","grain_yield"
"543","X16-1023-26-16-1-10",79.3169020949548,5.18059873253473,"Estimable","grain_yield"
"544","X16-1023-26-16-1-4",80.7693856228585,5.18063596634567,"Estimable","grain_yield"
"545","X16-1023-26-19-1-8",84.0963707568457,4.90505964976868,"Estimable","grain_yield"
"546","X16-1023-86-4-5-1",81.7649474994323,5.169183835615,"Estimable","grain_yield"
"547","X16-1026-45-1-5-10",82.6707110177021,5.17690297194737,"Estimable","grain_yield"
"548","X16-1026-46-9-3-1",78.4040627595835,4.94423017989619,"Estimable","grain_yield"
"549","X16-1030-123-17-1-1",81.3849239190396,5.15501665033609,"Estimable","grain_yield"
"550","X16-1042-128-13-5-1",79.8364197692292,5.1914592495492,"Estimable","grain_yield"
"551","X16-1047-72-18-5-1",79.6011124514976,5.17906695866761,"Estimable","grain_yield"
"552","X16-1067-132-1-1-1",73.4724572136285,5.15416164960938,"Estimable","grain_yield"
"553","X16-1067-134-8-5-1",77.6313887034409,5.16287993335974,"Estimable","grain_yield"
"554","X16-1068-33-3-5-4",83.9657938438026,5.18978611306394,"Estimable","grain_yield"
"555","X16-1077-48-9-3-1",72.446619243836,5.18028632693456,"Estimable","grain_yield"
"556","X16-1079-65-13-5-1",86.3398851866683,4.87888370454779,"Estimable","grain_yield"
"557","X16-1079-73-15-3-2",79.4618981895444,5.16231857722066,"Estimable","grain_yield"
"558","X16-1081-22-11-3-13",72.5820388520629,5.18819993878882,"Estimable","grain_yield"
"559","X16-1082-62-2-5-11",83.3075863239427,4.94207571207,"Estimable","grain_yield"
"560","X16-1086-117-2-5-3",80.3650963849985,4.94312208910789,"Estimable","grain_yield"
"561","X16-1088-99-14-1-4",83.0671833269249,4.89984196226843,"Estimable","grain_yield"
"562","X16-1092-7-6-5-1",77.9305165082744,5.15741053965894,"Estimable","grain_yield"
"563","X16-3013-1-12-5",80.5105374665257,5.03713116493563,"Estimable","grain_yield"
"564","X17-1006-62-14-5-5",83.2069463325014,5.05203579694303,"Estimable","grain_yield"
"565","X17-1039-68-7-1-1",81.8303306007557,5.03537841930582,"Estimable","grain_yield"
"566","X17-1039-68-7-1-12",80.9186903241774,5.03305776742206,"Estimable","grain_yield"
"567","X17-1039-68-7-1-9",86.4173589880088,5.03448277737416,"Estimable","grain_yield"
"568","X17-1078-4-16-1-7",80.6789234063305,5.04224011536509,"Estimable","grain_yield"
"569","X17-1078-4-20-1-1",84.5218367899528,5.0383257326321,"Estimable","grain_yield"
